close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
378.61,380.64,376.2,376.78,22179228,376.5782549805,378.597361337,374.1811878283,374.7580753587,22179228,0.0,1.0
377.43,377.97,375.135,377.33,10176649,375.4045872463,375.9416894297,373.1219029664,375.3051238789,10176649,0.0,1.0
377.85,379.7899,374.965,378.0,23361184,375.822333389,377.7518232515,372.952815242,375.9715284399,23361184,0.0,1.0
373.07,376.2215,371.12,375.67,28423145,371.0679844314,374.2025724523,369.1284487689,373.6540319816,28423145,0.0,1.0
377.44,378.87,371.0,371.22,52528964,375.414533583,376.8368597356,369.0090927281,369.2279121362,52528964,0.0,1.0
369.85,374.37,367.0,373.61,40325371,367.865264004,372.3610082065,365.0305580356,371.6050866149,40325371,0.0,1.0
376.17,376.35,370.18,370.96,27182315,374.1513488181,374.3303828793,368.1934931161,368.9693073812,27182315,0.0,1.0
369.67,373.13,367.11,371.28,26860095,367.6862299428,371.1276624518,365.1399677396,369.2875901566,26860095,0.75,1.0
370.27,371.95,367.3454,371.01,27683862,367.5373369714,369.2049382518,364.6343210757,368.2718756306,27683862,0.0,1.0
366.68,368.47,365.9,368.22,19986506,363.9738318542,365.7506213137,363.1995884026,365.5024663613,19986506,0.0,1.0
